id_region,lat,lon,radiationId,radiationAvg
1659,46.0069424,10.7896444,289,12.89166667
1660,0,0,389,19.14
1661,0,0,389,19.14
1662,0,0,389,19.14
1663,0,0,389,19.14
1664,44.645317,-0.3177631,163,13.02166667
1665,0,0,389,19.14
1666,0,0,389,19.14
1667,41.2628863,15.900476,263,15.06166667
1668,46.9165047,4.5013955,170,12.18416667
1669,31.1728205,-7.3362482,321,18.72833333
1670,0,0,389,19.14
1671,0,0,389,19.14
1672,38.9953683,21.9877132,246,15.715
1673,-41.5000831,172.8344077,322,13.87916667
1674,47.8133804,3.7692048,160,11.5575
1675,-30.4149536,-56.458962,4,16.46666667
1676,47.1817585,19.5060937,247,12.1875
1677,-29.5495971,30.2941723,342,18.71333333
1678,42.8102692,2.5935825,189,14.73333333
1679,0,0,389,19.14
1680,44.8919266,-0.502713,163,13.02166667
1681,-33.4586836,-70.6527425,102,21.7525
1682,-33.6121783,-71.4508924,102,21.7525
1683,0,0,389,19.14
1684,48.11096895,16.85670175,335,11.76333333
1685,39.6462485,-8.2413418,326,17.3475
1686,39.6214952,-84.198677,455,14.79
1687,-36.5986096,144.6780052,23,15.2975
1688,-33.802222,19.883611,343,18.6975
1689,38.51736365,-8.896340729,326,17.3475
1690,34.0007493,-81.0343313,478,16.56
1691,38.5110803,-122.8473388,441,18.57
1692,0,0,389,19.14
1693,0,0,389,19.14
1694,0,0,389,19.14
1695,-37.87437,146.9114504,23,15.2975
1696,-34.2718634,-70.9938223,102,21.7525
1697,0,0,389,19.14
1698,-34.0848266,151.007392,28,18.34666667
1699,47.078957,4.853803,170,12.18416667
1700,39.8947332,18.2162707,265,14.3425
1701,0,0,389,19.14
1702,0,0,389,19.14
1703,0,0,389,19.14
1704,0,0,389,19.14
1705,40.500571,16.081953,277,15.12833333
1706,-36.039985,146.5197992,28,18.34666667
1707,0,0,389,19.14
1708,0,0,389,19.14
1709,-23.0053563,-43.3297952,4,16.46666667
1710,46.9032368,5.7727084,162,11.4175
1711,0,0,389,19.14
1712,43.8511862,10.6676214,281,14.45916667
1713,0,0,389,19.14
1714,47.1752753,4.9554317,170,12.18416667
1715,43.1654577,-79.4751839,88,12.74916667
1716,0,0,389,19.14
1717,43.5698808,13.5513259,279,13.53666667
1718,0,0,389,19.14
1719,-32.4745294,148.8368619,28,18.34666667
1720,0,0,389,19.14
1721,38.8509694,23.1256502,246,15.715
1722,39.8560679,-4.0239568,390,17.24333333
1723,47.3151609,-0.6004098,172,12.51916667
1724,41.9216734,-93.3122705,465,15.12
1725,-33.3117096,151.3120675,28,18.34666667
1726,45.2642784,-0.7706847,163,13.02166667
1727,44.687649,8.809353,276,11.37666667
1728,44.753007,11.009671,289,12.89166667
1729,39.5158825,-116.8537227,467,17.67
1730,38.2971367,-122.2855293,441,18.57
1731,44.678428,8.2231367,274,14.3075
1732,38.5110803,-122.8473388,441,18.57
1733,0,0,389,19.14
1734,42.18664255,-122.6968305,473,15.72
1735,0,0,389,19.14
1736,40.8214568,14.4258161,273,15.625
1737,50.3638081,7.5592278,210,9.856666667
1738,0,0,389,19.14
1739,38.5110803,-122.8473388,441,18.57
1740,-33.3117096,151.3120675,28,18.34666667
1741,0,0,389,19.14
1742,43.7436371,4.795125,168,15.39833333
1743,0,0,389,19.14
1744,43.3416104,17.8030427,30,12.24583333
1745,44.5990718,-72.5002608,47,12.33833333
1746,0,0,389,19.14
1747,46.151042,13.055904,287,12.69833333
1748,0,0,389,19.14
1749,-33.3117096,151.3120675,28,18.34666667
1750,-35.0641302,138.8586385,13,18.075
1751,0,0,389,19.14
1752,44.66614,7.930735,274,14.3075
1753,43.7043073,11.1048413,281,14.45916667
1754,0,0,389,19.14
1755,40.7939323,26.1425009,416,16.34833333
1756,-35.36206,143.5126865,24,19.26333333
1757,45.3582108,11.2860916,289,12.89166667
1758,43.9792797,-120.737257,475,15.87
1759,-33.7328646,-70.7812358,102,21.7525
1760,32.8616632,35.2640128,260,18.80666667
1761,45.3442868,-122.6670374,474,12.66
1762,4.9119511,-52.2591469,477,19.11
1763,46.77684255,15.66619679,117,11.46333333
1764,-14.0634905,-75.7294026,102,21.7525
1765,-43.4603449,172.5760804,322,13.87916667
1766,42.8102692,2.5935825,189,14.73333333
1767,45.7788246,12.7367108,287,12.69833333
1768,0,0,389,19.14
1769,45.4371908,12.3345898,287,12.69833333
1770,48.67681335,2.165424881,197,11.49
1771,38.9620834,-9.1894827,326,17.3475
1772,-36.718805,142.2209509,25,15.285
1773,-33.3117096,151.3120675,28,18.34666667
1774,45.5625404,-122.6665296,474,12.66
1775,0,0,389,19.14
1776,33.2120673,35.7877991,308,17.37583333
1777,40.2716808,18.0502517,265,14.3425
1778,45.8093124,10.3328723,289,12.89166667
1779,38,-121.4,441,18.57
1780,38.7077507,-9.1365919,326,17.3475
1781,-33.3117096,151.3120675,28,18.34666667
1782,-33.1811161,-68.614301,4,16.46666667
1783,45.0564852,-0.7736381,163,13.02166667
1784,0,0,389,19.14
1785,38,-121.4,441,18.57
1786,-32.7797064,151.3432779,28,18.34666667
1787,41.9533522,-3.4780483,388,16.21416667
1788,46.2116398,12.4131488,270,12.94916667
1789,44.698146,8.521847,274,14.3075
1790,-34.7523871,149.7198009,28,18.34666667
1791,46.3223895,4.7673832,175,12.2625
1792,39.9088688,25.14996079,246,15.715
1793,-37.3391407,-72.4106825,103,11.15833333
1794,32.7469891,-117.2516124,443,18.09
1795,0,0,389,19.14
1796,-23.3161458,-65.7595288,102,21.7525
1797,40.61887125,14.91110315,277,15.12833333
1798,-23.0053563,-43.3297952,4,16.46666667
1799,20.216667,74.083333,256,19.42
1800,0,0,389,19.14
