id,place,lat,lon
1062,"Terra+Alta,Spain",41.0273523,0.410599737519044
1063,"Listrac-Medoc,France",45.0736769,-0.7905774
1064,"Bourgogne+Hautes+Cotes+de+Beaune,France",0,0
1065,"Recioto+della+Valpolicella,Italy",45.5264025,10.9410042
1066,"Ardeche,France",44.815194,4.3986524702344
1067,"Savennieres-Coulee+de+Serrant,France",0,0
1068,"Charentais,France",47.2725916,0.8223418
1069,"Ribatejo,Portugal",38.99143565,-8.98665021369602
1070,"Taburno,Italy",41.131518,14.645935
1071,"Loncomilla+Valley,Chile",-28.5256367,-70.869904
1072,"Arizona,US",34.395342,-111.7632755
1073,"Gard,France",43.95995,4.29763700237717
1074,"Potter+Valley,US",39.3221089,-123.113059
1075,"Offida+Rosso,Italy",0,0
1076,"Saumur-Champigny,France",47.2345894,-0.0003999
1077,"Amarone+della+Valpolicella+Valpantena,Italy",0,0
1078,"Rosso+del+Salento,Italy",0,0
1079,"Sonoma+County-San+Joaquin+County,US",0,0
1080,"Bourgogne+Vezelay,France",47.4645305,3.7443434
1081,"Red+Mountain,US",35.3582967,-117.6167261
1082,"Saint-Veran,France",44.6993395,6.8687131
1083,"Cremant+de+Bourgogne,France",0,0
1084,"Saint-Aubin,France",49.5114,3.18881
1085,"Muscadet+Sevre+et+Maine,France",0,0
1086,"Minervois+La+Liviniere,France",43.36165855,2.61180373879837
1087,"Marchigue,Chile",-34.400088,-71.6182815
1088,"Muscadet+Cotes+de+Grandlieu,France",0,0
1089,"Chianti+Colli+Aretini,Italy",0,0
1090,"Vino+Tierra+de+Leon,Spain",0,0
1091,"Napa-Sonoma-Monterey,US",0,0
1092,"Vin+de+Pays+de+Hauterive,France",0,0
1093,"Oak+Knoll+District,US",34.1149663,-118.1556839
1094,"Corton,France",46.9898792,4.8750771
1095,"France,France",46.603354,1.8883335
1096,"Idaho,US",43.6447642,-114.0154071
1097,"Romagna,Italy",44.13497265,11.8473191022401
1098,"Shenandoah+Valley,US",39.6725241,-75.5911629
1099,"Wairarapa,New+Zealand",-41.23617985,175.219690191018
1100,"Pomino,Italy",45.7631842,9.4718307
1101,"South+Australia,Australia",-30.5343665,135.6301212
1102,"Cabernet+de+Saumur,France",47.238395,-0.1194553
1103,"Hawaii,US",21.2160437,-157.975203
1104,"Torres+Vedras,Portugal",39.0930856,-9.260741
1105,"Targovishte,Bulgaria",43.251196,26.5727944
1106,"Mendocino+County,US",39.3176491,-123.4126399
1107,"Southern+Oregon,US",42.18664255,-122.696830549056
1108,"Lambrusco+Reggiano,Italy",0,0
1109,"Black+Sea+Coastal,Bulgaria",0,0
1110,"Chiles+Valley,US",38.679733,-94.7616256
1111,"Cotes+du+Luberon,France",0,0
1112,"Dry+Creek+Valley,US",49.2318525,-124.7647323
1113,"Rogue+Valley,US",43.8251416,-91.2074309
1114,"Bergerac+Sec,France",44.8534568,0.487531
1115,"Marsala,Italy",37.7979221,12.4342091
1116,"Fitou,France",42.8946178,2.9825507
1117,"Malleco,Chile",-37.7958476,-72.6515579
1118,"Campanha,Brazil",-21.8361108,-45.401986
1119,"Moscatel+do+Douro,Portugal",0,0
1120,"Samos,Greece",37.7579286,26.9746631
1121,"Ghemme,Italy",45.5983455,8.4209035
1122,"Cahul,Moldova",45.9082907,28.1943686
1123,"Thraki,Greece",40.85183135,25.8122355249569
1124,"North+Yuba,US",39.2839755,-121.3556818
1125,"Aigialias+Slopes,Greece",0,0
1126,"Ticino,Switzerland",46.3356506,8.753706
1127,"Gutturnio+Classico+Superiore,Italy",0,0
1128,"Bellarine+Peninsula,Australia",-38.1646794,144.3675677
1129,"Pauillac,France",45.1995626,-0.7484994
1130,"Naoussa,Greece",40.6306023,22.0695972
1131,"Paarl,South+Africa",-33.741667,18.975
1132,"Mendocino+Ridge,US",39.3176491,-123.4126399
1133,"Wrattonbully,Australia",-37.1677831,140.9458691
1134,"Recioto+di+Soave+Classico,Italy",0,0
1135,"Douro+Superior,Portugal",40.92417855,-8.54479822541209
1136,"Cornas,France",44.963521,4.847545
1137,"Mendocino,US",39.3176491,-123.4126399
1138,"Adelaide,Australia",-34.9281805,138.5999312
1139,"Ventoux,France",45.014606,2.0160796
1140,"Solano+County,US",38.2218938,-121.9163555
1141,"Val+di+Cornia+Suvereto,Italy",43.0611964,10.6636293
1142,"Ahr,Germany",50.4712499,6.9486175
1143,"Stajerska,Slovenia",46.368163,14.56734
1144,"Markopoulo,Greece",37.8828919,23.932256
1145,"Vanju+Mare,Romania",44.4250326,22.8712672
1146,"Osterreichischer+Perlwein,Austria",0,0
1147,"Cotes+de+Frontonnais,France",0,0
1148,"Epanomi,Greece",40.4280217,22.928308
1149,"Vale+Trentino,Brazil",-21.1849387,-46.9857309
1150,"Bordeaux+Cotes+de+Francs,France",0,0
1151,"Napa+County-Sonoma+County-Lake+County,US",0,0
1152,"Meursault-Blagny,France",0,0
1153,"Prince+Edward+County,Canada",43.9869336,-77.0708070844454
1154,"Olevano+Romano,Italy",41.860621,13.03309
1155,"Saint-Emilion,France",44.8931452,-0.1560662
1156,"Monticello,US",38.01032755,-78.4523439044681
1157,"Echezeaux,France",47.1668909,4.9816856
1158,"Mentrida,Spain",40.2379032,-4.1945535
1159,"Neusiedlersee-Hugelland,Austria",0,0
1160,"Estremadura,Portugal",39.5493629,-8.9798683
1161,"Pouilly-Vinzelles,France",46.279805,4.7816133
1162,"Bourgogne+Gamay,France",46.9570394,4.7220264
1163,"Macon-Bussieres,France",46.3338446,4.692127
1164,"Yarra+Valley-Heathcote,Australia",0,0
1165,"Cote+de+Beaune-Villages,France",0,0
1166,"Vin+de+Pays+du+Comte+Tolosan,France",0,0
1167,"Lugana+Superiore,Italy",45.4439611,10.6236036
1168,"Beaune,France",47.0239064,4.8380426
1169,"Saint-Romain,France",45.4889832,3.8949653
1170,"Anjou,France",46.564187,5.3193257
1171,"San+Francisco+Bay,US",37.71402905,-122.307794151799
1172,"Macon-Pierreclos,France",46.3338446,4.692127
1173,"Rutherford,US",35.3994626,-81.9023191
1174,"Pacherenc+du+Vic+Bilh,France",0,0
1175,"Veronese,Italy",45.1123339,7.6597528
1176,"Montecucco,Italy",45.6256837,10.5596436
1177,"Coteaux+du+Vendomois,France",0,0
1178,"Overberg,South+Africa",-33.9097432,18.8485064
1179,"Languedoc-Roussillon,France",43.65420305,3.67466994020661
1180,"Rattlesnake+Hills,US",45.0644539,-84.2652871
1181,"Taurasi,Italy",41.008718,14.958644
1182,"Tejo,Portugal",38.7372778,-9.1305819
1183,"Utiel-Requena,Spain",39.5680838,-1.2051778
1184,"Valle+de+Guadalupe,Mexico",21.0426533,-102.67986462733
1185,"Valtellina+Superiore,Italy",46.1580776,10.0411141
1186,"Saint-Mont,France",43.6522222,-0.1491667
1187,"Marsannay,France",47.2799577,5.0064695
1188,"Chianti+Superiore,Italy",0,0
1189,"Macon-Loche,France",46.2829122,4.7788492
1190,"Valpolicella+Ripasso+Classico,Italy",0,0
1191,"Tradouw,South+Africa",-33.9756043,20.7018685
1192,"Bot+River,South+Africa",-34.2136556,19.2113921
1193,"Frascati,Italy",41.8082452,12.6803684
1194,"Napa-Sonoma-Lake,US",0,0
1195,"Southern+Flinders+Ranges,Australia",0,0
1196,"Val+di+Neto,Italy",39.18473465,17.1070344956561
1197,"Osterreichischer+Sekt,Austria",0,0
1198,"Madera,US",37.1716264,-119.7737991
1199,"Emporda,Spain",42.28984785,2.97545249011373
1200,"Barco+Reale+di+Carmignano,Italy",43.8139111,11.019155
1201,"Coteaux+du+Layon+La+Faye,France",47.2929454,-0.5232988
1202,"El+Dorado,US",38.7574137,-120.5276129
1203,"Coonawarra,Australia",-12.4311074,130.9145236
1204,"Chiroubles,France",46.1811005,4.6652111
1205,"Morgon,France",45.9844168,4.6618268
1206,"Gigondas,France",44.1641127,5.0051053
1207,"Pouilly-sur-Loire,France",47.281542,2.9583419
1208,"Leelanau+Peninsula,US",0,0
1209,"Puisseguin+Saint-Emilion,France",0,0
1210,"Valais,Switzerland",46.2303063,7.6605757
1211,"Alto+Adige+Valle+Isarco,Italy",46.7212183,11.6536661
1212,"El+Pomar+District,US",39.8724467,-7.7374145
1213,"Virginia's+Eastern+Shore,US",0,0
1214,"Savoie,France",45.49489515,6.38466038137565
1215,"Peljesac,Croatia",42.9045622,17.4751686815479
1216,"Lombardy,Italy",45.6209,9.768893
1217,"Terasele+Dunarii,Romania",0,0
1218,"Cape+Peninsula,South+Africa",-34.2148808,18.4109938
1219,"Campi+Flegrei,Italy",40.8274575,14.1402297
1220,"Vin+de+Pays+du+Jardin+de+la+France,France",0,0
1221,"San+Antonio+de+las+Minas+Valley,Mexico",32.6181234,-115.5690195
1222,"St.+Helena,US",38.5052288,-122.4700424
1223,"Dolcetto+d'Alba,Italy",0,0
1224,"Tehema+Foothills,US",0,0
1225,"Red+Hills+Lake+County,US",31.473003,-93.831742
1226,"New+South+Wales,Australia",-31.8759835,147.2869493
1227,"Buin,Chile",-33.7319741,-70.7419619
1228,"Latricieres-Chambertin,France",47.20799895,4.96388969477418
1229,"Stanislaus+County,US",37.5500871,-121.0501425
1230,"Geelong,Australia",-38.1492813,144.3598269
1231,"Coastal+Region,South+Africa",0,0
1232,"Fruska+Gora,Serbia",44.8420413,20.4135417
1233,"Colli+Trevigiani,Italy",0,0
1234,"Barbera+del+Monferrato+Superiore,Italy",0,0
1235,"Cotes+du+Jura,France",46.6585868,6.0869852
1236,"Roccamonfina,Italy",41.288217,13.983119
1237,"Tras-os-Montes,Portugal",41.59298595,-6.72882692328959
1238,"Gambellara+Classico,Italy",0,0
1239,"Teroldego+Rotaliano,Italy",0,0
1240,"Sterea+Ellada,Greece",39.0440337,22.4219673248115
1241,"Mendoza,Argentina",-32.8897294,-68.8442956
1242,"Mendocino,US",39.3176491,-123.4126399
1243,"Colli+della+Toscana+Centrale,Italy",0,0
1244,"Lutzville+Valley,South+Africa",-31.5591667,18.3438889
1245,"Sonoma-Napa-Monterey,US",0,0
1246,"Coteaux+Champenois,France",0,0
1247,"Malaga,Spain",36.7213028,-4.4216366
1248,"Malibu+Coast,US",34.03393525,-118.678966401471
1249,"Barossa+Valley-Clare+Valley,Australia",0,0
1250,"Sant'+Agata+dei+Goti,Italy",0,0
1251,"Ucles,Spain",39.9804328,-2.8615799
1252,"Hemel+en+Aarde,South+Africa",-34.4115921,19.2061776816125
1253,"Korcula,Croatia",42.9437813,16.9134763141729
1254,"Agioritikos,Greece",0,0
1255,"Asti,Italy",44.900542,8.2068876
1256,"Vin+de+Pays+d'Oc,France",0,0
1257,"Vienna,Austria",48.2083537,16.3725042
1258,"Vin+de+Pays+des+Portes+de+Mediterranee,France",0,0
1259,"Colline+Pescaresi,Italy",0,0
1260,"Leyda+Valley-Maipo+Valley,Chile",0,0
1261,"Moon+Mountain+District+Sonoma+County,US",0,0
1262,"Charmes-Chambertin,France",47.2069405,4.96749330168809
1263,"Chateau-Chalon,France",46.7547194,5.6269716
1264,"Great+Southern,Australia",-37.82033745,144.984646822876
1265,"Jerez,Spain",36.6816936,-6.1377402
1266,"Irpinia,Italy",41.06739675,15.1011717674394
1267,"Anderson+Valley,US",38.198077,-95.3067461
1268,"Valdobbiadene+Prosecco+Superiore,Italy",0,0
1269,"Montilla-Moriles,Spain",37.4223981,-6.141708
1270,"Fair+Play,US",38.5935173,-120.6604855
1271,"Vin+de+Pays+des+Maures,France",0,0
1272,"Bourgogne+Cotes+d'Auxerre,France",0,0
1273,"Manzanilla-Sanlucar+de+Barrameda,Spain",36.7890461,-6.3462744
1274,"Oregon+Other,US",45.5625404,-122.6665296
1275,"Conegliano+Valdobbiadene+Prosecco+Superiore,Italy",0,0
1276,"England,England",48.428501,12.056571
1277,"Cotes+du+Marmandais,France",0,0
1278,"Mendoza+Province,Argentina",-32.9400237,-60.7034888
1279,"Vernaccia+di+San+Gimignano,Italy",0,0
1280,"Umpqua+Valley,US",43.3646201,-123.4707511
1281,"Mosel,Germany",49.7261485,6.6205705
1282,"Mosel-Saar-Ruwer,Germany",0,0
1283,"Awatere+Valley,New+Zealand",-41.8529115,173.6964424
1284,"Terras+da+Beira,Portugal",0,0
1285,"Macon,France",46.3036683,4.8322266
1286,"Beaumes-de-Venise,France",44.1218644,5.0301694
1287,"McMinnville,US",45.2100367,-123.194463
1288,"Sierra+Foothills,US",33.58458185,-111.808976766922
1289,"Lalande+de+Pomerol,France",44.9560756,-0.2104434
1290,"Civitella+d'Agliano,Italy",42.6053622,12.1876584
1291,"Vire-Clesse,France",46.44937835,4.84366845757211
1292,"Dogliani+Superiore,Italy",0,0
1293,"British+Columbia,Canada",55.001251,-125.002441
1294,"Musigny,France",47.163835,4.5172082
1295,"Colli+Pesaresi,Italy",0,0
1296,"Dolcetto+d'Alba+Superiore,Italy",0,0
1297,"Prosecco+di+Conegliano,Italy",0,0
1298,"Vinho+Verde,Portugal",41.0674998,-8.23726943712506
1299,"Pouilly-Fuisse,France",0,0
1300,"Coteaux+Varois+en+Provence,France",0,0
1301,"Central+Otago,New+Zealand",-45.1299859,169.5248818
1302,"Rheingau,Germany",50.1241483,8.0912155
1303,"Eger,Hungary",47.8989887,20.3743665
1304,"Batard-Montrachet,France",46.9451362,4.7404005
1305,"Valdadige,Italy",45.6582406,10.9025042
1306,"Anjou+Villages,France",47.51815895,0.128582332128164
1307,"Colli+di+Conegliano,Italy",45.8870267,12.2906221
1308,"Macon-Villages,France",46.3584804,4.832463
1309,"Cayuga+Lake,US",42.69767595,-76.7126902611025
1310,"Virginia,US",37.1232245,-78.4927721
1311,"Vinho+Espumante+de+Qualidade,Portugal",0,0
1312,"Bendigo,Australia",-36.7588767,144.2825931
1313,"Colli+Piacentini,Italy",0,0
1314,"Vin+de+Pays+de+L'Herault,France",0,0
1315,"Ciro+Classico,Italy",0,0
1316,"St.+David's+Bench,Canada",0,0
1317,"River+Junction,US",30.6857475,-84.8413087
1318,"Macon-Peronne,France",46.4385322,4.8096295
1319,"Podunavlje,Croatia",45.629289,18.8138603
1320,"Napa+County-Lake+County,US",0,0
1321,"Jiri+Valley,South+Korea",0,0
1322,"Givry,France",46.7831191,4.7432564
1323,"Korinthia,Greece",37.96299085,22.7333423672362
1324,"Urla-Thrace,Turkey",0,0
1325,"Catamarca,Argentina",-28.4688963,-65.7790753
1326,"Vino+de+la+Tierra+de+Zamora,Spain",0,0
1327,"Paso+Robles,US",35.6267654,-120.6912456
1328,"Temecula,US",33.4946353,-117.1473661
1329,"Wagram-Donauland,Austria",0,0
1330,"Anjou+Villages+Brissac,France",0,0
1331,"Rosso+di+Toscana,Italy",43.0573443,11.60890845
1332,"Prosecco+Treviso,Italy",45.9070215,12.0918342
1333,"Vin+de+Pays+Cite+de+Carcassonne,France",0,0
1334,"Vista+Flores,Argentina",-33.6509493,-69.1555479
1335,"Sonoma+County-Monterey+County-Santa+Barbara+County,US",0,0
1336,"Colli+Euganei,Italy",45.30235545,11.8050760477346
1337,"Vinho+Licoroso,Portugal",0,0
1338,"Chisinau+County,Moldova",47.0244707,28.8322534
1339,"Texoma,US",33.95505255,-96.9571172432033
1340,"Eola-Amity+Hills,US",0,0
1341,"Gisborne,New+Zealand",-38.661326,178.0206487
1342,"Antelope+Valley+of+the+California+High+Desert,US",0,0
1343,"Molina,Chile",-35.1139703,-71.2799798
1344,"Napa-Carneros,US",38.2575826,-122.3027297
1345,"Sonoma-Mendocino,US",38.4698895,-122.7225339
1346,"Bianco+di+Custoza,Italy",0,0
1347,"Santa+Maria+Valley,US",34.947792,-120.564712
1348,"South+Australia,Australia",-30.5343665,135.6301212
1349,"Soave,Italy",45.4202303,11.247722
1350,"Barbera+d'Alba+Superiore,Italy",0,0
1351,"Morey-Saint-Denis,France",47.1955052,4.9623167
1352,"Napa-Sonoma,US",38.29501795,-122.475999659626
1353,"Sierra+de+Salamanca,Spain",40.6065982,-6.0387627
1354,"Alella,Spain",41.4952867,2.2942758
1355,"Moselle+Luxembourgeoise,Luxembourg",49.6728328,6.4379836
1356,"High+Valley,US",31.0826699,-98.5361482
1357,"Constantia,South+Africa",-34.0283333,18.4155556
1358,"Lithuania,Lithuania",55.3500003,23.7499997
1359,"Patras,Greece",38.246242,21.7350847
1360,"California,US",36.7014631,-118.7559974
1361,"Brunello+di+Montalcino,Italy",43.0774282,11.4928801
1362,"Spain,Spain",39.3262345,-4.8380649
1363,"Wiener+Gemischter+Satz,Austria",0,0
1364,"Naches+Heights,US",46.6409587,-120.6420137
1365,"Vinos+de+Madrid,Spain",40.4030526,-3.6756934
1366,"Erbaluce+di+Caluso,Italy",0,0
1367,"Romanee-St.-Vivant,France",47.1623246,4.95287344978855
1368,"La+Grande+Rue,France",46.2243172,-0.1992199
1369,"Danube+Hills+Valley,Bulgaria",0,0
1370,"McLaren+Vale-Langhorne+Creek,Australia",0,0
1371,"Sauternes,France",44.5327805,-0.341386
1372,"Cadillac,France",44.6360817,-0.3173533
1373,"Corton-Charlemagne,France",47.07374645,4.85258067550562
1374,"Clements+Hills,US",28.9055099,-82.4257209
1375,"Vino+de+la+Tierra+Contraviesa+Alpujarra,Spain",0,0
1376,"Elim,South+Africa",-34.592193,19.759556
1377,"Table+wine,Portugal",0,0
1378,"Capay+Valley,US",38.7076812,-122.0480266
1379,"Cotes+Catalanes,France",0,0
1380,"Carinena,Spain",41.3377248,-1.2248826
1381,"San+Pasqual,US",33.0917085,-116.9539177
1382,"Montepulciano+d'Abruzzo+Cerasuolo,Italy",0,0
1383,"San+Vicente,Mexico",19.588056,-98.5975
1384,"Weinland+Osterreich,Austria",0,0
1385,"Terras+do+Sado,Portugal",0,0
1386,"Santa+Catarina,Brazil",-27.0628367,-51.114965
1387,"Grand+Roussillon,France",43.9024768,5.2920876
1388,"Okanagan+Valley,Canada",50.37476565,-118.963846454316
1389,"Perigord,France",45.5449404,1.0413194
1390,"Ribatejano,Portugal",0,0
1391,"Coteaux+d'Ancenis,France",47.4618006,-1.18088846137821
1392,"Clear+Lake,US",44.7595585,-96.6826444421204
1393,"Steiermark,Austria",47.2500001,15.1666665
1394,"Lambrusco+Grasparossa+di+Castelvetro,Italy",0,0
1395,"Elazig-Diyarbakir,Turkey",37.9986435,40.1261423
1396,"Bienvenues+Batard-Montrachet,France",46.9457247,4.742291
1397,"Ohiti+Valley,New+Zealand",-39.5994033,176.711276
1398,"Viile+Carasului,Romania",0,0
1399,"Vin+de+France,France",49.0527062,4.8646474
1400,"Snipes+Mountain,US",46.1059546,-121.460637
1401,"Madrid,Spain",40.4167047,-3.7035825
1402,"Limnos,Greece",39.9088688,25.1499607909131
1403,"Montefalco,Italy",42.8918739,12.6500673
1404,"North+Island,New+Zealand",-38.00353045,175.957852608357
1405,"Bourgogne+Grand+Ordinaire,France",0,0
1406,"Salta,Argentina",-25.1076701,-64.3494964
1407,"Roero+Arneis,Italy",0,0
1408,"Terre+di+Franciacorta,Italy",45.59955195,10.1066857641467
1409,"Vino+de+la+Tierra+Ribera+del+Gallego-Cinco+Villas,Spain",0,0
1410,"Macon-Mancey,France",0,0
1411,"Peninsula+de+Setubal,Portugal",38.6272781,-8.92968865426421
1412,"Applegate+Valley,US",39.0007303,-120.9924431
1413,"Niagara+Peninsula,Canada",43.0326295,-79.1060829
1414,"Portuguese+Table+Wine,Portugal",0,0
1415,"Aegean,Turkey",38.0118018,28.5012213217443
1416,"Leithaberg,Austria",47.88822,16.5810037
1417,"Chambertin,France",47.3669664,4.9988007
1418,"Isle+St.+George,US",41.7217149,-82.8201872
1419,"Carema,Italy",45.5833024,7.8104064
1420,"Cappadocia,Turkey",38.646806,34.8491554
1421,"Mendocino-Lake+County-Napa,US",0,0
1422,"Walla+Walla+Valley+(OR),US",0,0
1423,"Thracian+Valley,Bulgaria",43.7451394,26.7662326
1424,"Rueda,Spain",41.4129785,-4.9597533
1425,"Vino+de+la+Tierra+de+Castilla,Spain",0,0
1426,"Peloponnese,Greece",37.2528536,22.2326023992454
1427,"Corton+Greves,France",0,0
1428,"Mudgee,Australia",-32.5980702,149.5886383
1429,"Riverina,Australia",-37.7086031,144.546498765929
1430,"Viile+Timis,Romania",45.8002684,21.2920014
1431,"Colline+Teramane,Italy",0,0
1432,"Lake+Skadar+Valley,Montenegro",42.1955357,19.2915902232051
1433,"Yakima+Valley,US",46.601557,-120.5108421
1434,"Torgiano+Rosso+Riserva,Italy",0,0
1435,"Soave+Superiore,Italy",44.5000737,8.90338153453787
1436,"Monbazillac,France",44.795,0.4925
1437,"Aminga+Valley,Argentina",-28.8476607,-66.9304252
1438,"Recioto+della+Valpolicella+Valpantena,Italy",0,0
1439,"Moscato+di+Pantelleria,Italy",0,0
1440,"Nahe,Germany",49.7874798,7.4869735
1441,"Prosecco+di+Conegliano+e+Valdobbiadene,Italy",0,0
1442,"Colli+Perugini,Italy",0,0
1443,"Tulbagh,South+Africa",-33.285059,19.140667
1444,"Recioto+di+Soave,Italy",0,0
1445,"Dealurile+Munteniei,Romania",0,0
1446,"Sonoma,US",38.5110803,-122.8473388
1447,"Sonoma-Santa+Barbara-Mendocino,US",0,0
1448,"Catalanesca+del+Monte+Somma,Italy",0,0
1449,"Contra+Costa+County,US",37.9034806,-121.9175345
1450,"Limestone+Coast,Australia",-32.6683333,152.1383333
1451,"Beotia,Greece",0,0
1452,"Monterrei,Spain",41.9467657,-7.4491474
1453,"Macon-Vergisson,France",46.3080413,4.7138246
1454,"Ischia,Italy",40.72688165,13.9095474303359
1455,"Muscat+de+Saint-Jean+de+Minervois,France",0,0
1456,"Granite+Belt,Australia",-28.5359421,151.948828
1457,"Collioure,France",42.52505,3.0831554
1458,"Cadillac+Cotes+de+Bordeaux,France",0,0
1459,"Mediterranee,France",46.2349145,6.6554021
1460,"Chorey-les-Beaune,France",47.0478752,4.8666174
1461,"Chianti+Colli+Senesi,Italy",0,0
1462,"Falerio,Italy",40.6619891,14.6983538
1463,"Nagambie+Lakes,Australia",0,0
1464,"Duriense,Portugal",0,0
1465,"Coelemu,Chile",-36.4876004,-72.7023316
1466,"Pageon,Greece",0,0
1467,"Benaco+Bresciano,Italy",45.6355088,10.60287
1468,"Plaiurile+Drancei,Romania",0,0
1469,"Franschhoek,South+Africa",-33.909167,19.119444
1470,"Chianti+Rufina,Italy",0,0
1471,"Halkidiki,Greece",40.0337881,23.4751986
1472,"Cremant+de+Jura,France",0,0
1473,"Cotes+de+Saint-Mont,France",0,0
1474,"Albemarle+County,US",38.0085107,-78.6086754
1475,"Elqui+Valley,Chile",-33.0414407,-71.644855
1476,"Valtellina,Italy",46.32336235,10.2584136710177
1477,"Waipara,New+Zealand",-43.1052329,172.7679265
1478,"Montevideo,Uruguay",-34.9059039,-56.1913569
1479,"Cotes-du-Ventoux,France",0,0
1480,"Macon-Charnay,France",46.3098212,4.784542
1481,"Dingac,Croatia",42.9388295,17.33849
1482,"Rivesaltes+Rose,France",42.7683568,2.8709277
1483,"Transylvanian+Plateau,Romania",0,0
1484,"Rose+Valley,Bulgaria",42.6330392,25.3363439
1485,"Vosne-Romanee,France",47.1585795,4.9547623
1486,"Hautes+Cotes+de+Beaune,France",47.1499101,4.8899102
1487,"Florina,Greece",40.779442,21.407594
1488,"Swan+Creek,US",37.099983,-79.159762
1489,"Penisola+Sorrentina,Italy",40.6379314,14.4021601
1490,"Getariako+Txakolina,Spain",0,0
1491,"Massachusetts,US",42.3788774,-72.032366
1492,"Colares,Portugal",38.7991807,-9.446217
1493,"Brindisi,Italy",40.6395295,17.945526
1494,"Cremant+de+Limoux,France",0,0
1495,"Atlas+Peak,US",38.4507431,-122.2627529
1496,"Falanghina+del+Sannio,Italy",0,0
1497,"Sithonia,Greece",40.0984424,23.8778558
1498,"Sagrantino+di+Montefalco,Italy",0,0
1499,"Cauquenes+Valley,Chile",-35.9671286,-72.315427
1500,"Fleurieu+Peninsula,Australia",-35.5082015,138.477741892658
1501,"Vin+de+Pays+d'Imathia,Greece",0,0
1502,"Frankland+River,Australia",-42.99605,146.05494
1503,"Sable+de+Camargue,France",0,0
1504,"Julienas,France",46.2347371,4.7114718
1505,"Lambrusco+dell'Emilia,Italy",0,0
1506,"Alenteo,Portugal",0,0
1507,"Cotes+du+Rhone,France",45.3956194,6.5749874
1508,"Franken,Germany",54.3014601,13.1103568455351
1509,"Rosso+del+Veronese,Italy",45.6286888,10.8083183
1510,"Turkey,Turkey",38.9597594,34.9249653
1511,"Macon+Chaintre,France",46.279561,4.7786921
1512,"Chianti+Montespertoli,Italy",0,0
1513,"Burgundy,France",47.27808725,4.22248630430605
1514,"Paso+Robles+Highlands+District,US",0,0
1515,"Chehalem+Mountains,US",0,0
1516,"Wahluke+Slope,US",46.7206936,-119.3980773
1517,"Trentino,Italy",46.102817,11.1295430998718
1518,"Columbia+Gorge+(OR),US",0,0
1519,"Primitivo+del+Salento,Italy",0,0
1520,"Cacc'e+Mmitte+di+Lucera,Italy",0,0
1521,"Washington,US",38.8950092,-77.0365625
1522,"Catalunya,Spain",41.8523094,1.5745043
1523,"Stags+Leap+District,US",0,0
1524,"Chile,Chile",-31.7613365,-71.3187697
1525,"Bolgheri+Superiore,Italy",0,0
1526,"Montsant,Spain",41.117055,1.2110712
1527,"Atlantida,Uruguay",-34.7743888,-55.7605883
1528,"Colline+Novaresi,Italy",0,0
1529,"Pine+Mountain-Cloverdale+Peak,US",0,0
1530,"Buzet,France",43.7096644,-0.8313243
1531,"Middle+and+South+Dalmatia,Croatia",43.513847,16.451105
1532,"Vino+de+la+Tierra+de+Castello,Spain",0,0
1533,"California-Washington,US",40.0657724,-79.8918436
1534,"Napa+Valley,US",38.8487788,-94.4138849
1535,"Alsace,France",48.24917645,7.4074699518555
1536,"Bennett+Valley,US",43.1854085,-101.655263
1537,"Graves,France",45.6500048,-0.1060768
1538,"Emilia-Romagna,Italy",44.525696,11.039437
1539,"Bordeaux,France",44.841225,-0.5800364
1540,"Goumenissa,Greece",40.9466441,22.4519413
1541,"Vlootenburg,South+Africa",0,0
1542,"Monterey-San+Luis+Obispo-Santa+Barbara,US",0,0
1543,"Slovenska+Istra,Slovenia",0,0
1544,"Chianti+Classico,Italy",43.3932476,11.3086645
1545,"Beira+Interior,Portugal",38.7009848,-28.2103157
1546,"Rhone+Valley,France",45.6113382,5.6322327
1547,"Lolol+Valley,Chile",-34.727836,-71.6440839
1548,"Romangia,Italy",40.7346008,8.5651511
1549,"Valpolicella+Ripasso+Valpantena+Superiore,Italy",0,0
1550,"Sicilia,Italy",37.587794,14.155048
1551,"Kamptal,Austria",48.38071295,16.5246643043393
1552,"Spring+Mountain+District,US",53.7748716,-122.0098849
1553,"Vino+Nobile+di+Montepulciano,Italy",0,0
1554,"Macon-Cruzille,France",46.506425,4.7968947
1555,"Fronton,France",43.840295,1.390285
1556,"Recioto+della+Valpolicella+Classico,Italy",0,0
1557,"Macon+La+Roche+Vineuse,France",46.3432975,4.7225733
1558,"Monteregio+di+Massa+Marittima,Italy",43.0520442,10.8895389768227
1559,"Vinho+Espumante,Portugal",0,0
1560,"Amyndeon,Greece",0,0
1561,"Macon-Fuisse,France",46.2798941,4.7441091
1562,"La+Clape,France",42.9686517,2.5484271
1563,"Paestum,Italy",40.4238379,15.0069514
1564,"Yarra+Valley,Australia",-34.82047925,149.596826218021
1565,"Valpolicella+Superiore,Italy",0,0
1566,"Rivesaltes,France",42.7683568,2.8709277
1567,"South+Eastern+Australia,Australia",-30.5343665,135.6301212
1568,"Prosecco+del+Veneto,Italy",45.9017014,12.0989141
1569,"Colorado,US",38.7251776,-105.6077167
1570,"Weinviertel,Austria",48.3248019,16.4289809
1571,"Portugal,Portugal",40.033265,-7.8896263
1572,"Hermitage,France",47.7550518,-1.3602204
1573,"Ukraine,Ukraine",49.4871968,31.2718321
